Date,Time,Season,HomeTeam,AwayTeam,HTHG,HTAG,FTR,Pregame_Prob_H,Pregame_Prob_D,Pregame_Prob_A
2018-04-14,,17-18,Aves,Feirense,1.0,0.0,H,0.4031533,0.22871713,0.3681296
2018-04-14,,17-18,Boavista,Chaves,2.0,1.0,D,0.43615243,0.30763072,0.25621682
2018-04-14,,17-18,Guimaraes,Setubal,1.0,1.0,D,0.47498098,0.27484274,0.25017625
2018-04-14,,17-18,Portimonense,Estoril,0.0,1.0,A,0.44850543,0.32329193,0.22820263
2018-04-15,,17-18,Belenenses,Sp Lisbon,1.0,3.0,A,0.12780042,0.16622286,0.7059768
2018-04-15,,17-18,Benfica,Porto,0.0,0.0,A,0.39025316,0.26347458,0.34627223
2018-04-15,,17-18,Maritimo,Moreirense,0.0,0.0,D,0.48127788,0.27536628,0.24335577
2018-04-16,,17-18,Rio Ave,Tondela,1.0,0.0,D,0.44141537,0.29310402,0.26548067
2018-04-20,,17-18,Sp Braga,Maritimo,0.0,0.0,H,0.79306185,0.12189675,0.08504134
2018-04-21,,17-18,Estoril,Benfica,0.0,1.0,A,0.085402705,0.118718535,0.7958787
2018-04-21,,17-18,Feirense,Guimaraes,1.0,1.0,H,0.48415214,0.23346761,0.28238016
2018-04-21,,17-18,Pacos Ferreira,Belenenses,1.0,0.0,D,0.40416095,0.33740425,0.25843477
2018-04-22,,17-18,Chaves,Portimonense,0.0,0.0,H,0.44117948,0.29366606,0.2651545
2018-04-22,,17-18,Moreirense,Rio Ave,1.0,1.0,H,0.4464089,0.25590965,0.29768148
2018-04-22,,17-18,Sp Lisbon,Boavista,1.0,0.0,H,0.85336286,0.09274474,0.05389244
2018-04-22,,17-18,Tondela,Aves,0.0,0.0,H,0.4339186,0.2809996,0.28508183
2018-04-23,,17-18,Porto,Setubal,4.0,1.0,H,0.8024598,0.12493975,0.072600424
2018-04-27,,17-18,Guimaraes,Moreirense,0.0,0.0,H,0.53277075,0.23884651,0.22838277
2018-04-28,,17-18,Benfica,Tondela,1.0,2.0,A,0.84696424,0.09931751,0.053718235
2018-04-28,,17-18,Portimonense,Sp Lisbon,1.0,1.0,A,0.12898175,0.16054742,0.71047086
2018-04-28,,17-18,Setubal,Feirense,0.0,0.0,A,0.45234203,0.22978453,0.31787342
2018-04-29,,17-18,Belenenses,Sp Braga,0.0,0.0,A,0.12838688,0.14176276,0.72985035
2018-04-29,,17-18,Boavista,Pacos Ferreira,0.0,0.0,H,0.5406989,0.25621748,0.20308362
2018-04-29,,17-18,Maritimo,Porto,0.0,0.0,A,0.10714641,0.14787866,0.7449749
2018-04-29,,17-18,Rio Ave,Chaves,0.0,0.0,H,0.44171688,0.27707118,0.281212
2018-04-30,,17-18,Aves,Estoril,0.0,0.0,H,0.55495685,0.2264781,0.21856508
2018-05-04,,17-18,Sp Braga,Boavista,0.0,1.0,D,0.8223673,0.118241146,0.059391532
2018-05-05,,17-18,Belenenses,Portimonense,1.0,2.0,H,0.45121965,0.2873666,0.26141372
2018-05-05,,17-18,Sp Lisbon,Benfica,0.0,0.0,D,0.37040916,0.26604617,0.3635447
2018-05-05,,17-18,Tondela,Guimaraes,1.0,2.0,A,0.39696273,0.27648762,0.32654965
2018-05-06,,17-18,Chaves,Maritimo,2.0,1.0,H,0.466454,0.27860558,0.2549404
2018-05-06,,17-18,Estoril,Setubal,1.0,0.0,H,0.52035546,0.2696249,0.21001965
2018-05-06,,17-18,Moreirense,Aves,0.0,1.0,A,0.45417565,0.26960373,0.27622065
2018-05-06,,17-18,Porto,Feirense,1.0,0.0,H,0.85749686,0.09013006,0.052373096
2018-05-07,,17-18,Pacos Ferreira,Rio Ave,0.0,0.0,D,0.39435476,0.29619205,0.30945322
2018-05-11,,17-18,Aves,Chaves,2.0,1.0,A,0.30891117,0.22655004,0.46453872
2018-05-12,,17-18,Boavista,Belenenses,1.0,0.0,H,0.42571095,0.30491653,0.2693725
2018-05-12,,17-18,Guimaraes,Porto,0.0,0.0,A,0.11249249,0.14699322,0.7405143
2018-05-13,,17-18,Benfica,Moreirense,0.0,0.0,H,0.7844298,0.11832326,0.09724697
2018-05-13,,17-18,Feirense,Estoril,0.0,0.0,D,0.5522392,0.26528856,0.18247224
2018-05-13,,17-18,Maritimo,Sp Lisbon,1.0,1.0,H,0.123946756,0.16964424,0.70640904
2018-05-13,,17-18,Portimonense,Pacos Ferreira,1.0,0.0,H,0.57349455,0.23168041,0.19482508
2018-05-13,,17-18,Rio Ave,Sp Braga,1.0,0.0,H,0.20536092,0.21995524,0.57468385
2018-05-13,,17-18,Setubal,Tondela,1.0,0.0,H,0.41041306,0.28719753,0.3023894
2018-08-10,,18-19,Benfica,Guimaraes,3.0,0.0,H,0.6129844,0.16144128,0.22557434
2018-08-11,,18-19,Porto,Chaves,3.0,0.0,H,0.6218935,0.1577249,0.22038159
2018-08-11,,18-19,Setubal,Aves,1.0,0.0,H,0.47351056,0.2332498,0.29323968
2018-08-11,,18-19,Tondela,Belenenses,0.0,0.0,A,0.4949653,0.19271477,0.31231996
2018-08-12,,18-19,Feirense,Rio Ave,2.0,0.0,H,0.4685581,0.240506,0.29093587
2018-08-12,,18-19,Maritimo,Santa Clara,0.0,0.0,H,0.489463,0.21776396,0.292773
2018-08-12,,18-19,Moreirense,Sp Lisbon,1.0,1.0,A,0.48046848,0.22815627,0.2913752
2018-08-12,,18-19,Sp Braga,Nacional,2.0,2.0,H,0.47121304,0.2237612,0.30502576
2018-08-13,,18-19,Portimonense,Boavista,0.0,0.0,A,0.4059901,0.27640322,0.31760663
2018-08-17,,18-19,Aves,Tondela,1.0,1.0,D,0.37532225,0.24094489,0.3837329
2018-08-18,,18-19,Boavista,Benfica,0.0,1.0,A,0.53617364,0.19431695,0.2695094
2018-08-18,,18-19,Chaves,Portimonense,2.0,0.0,H,0.36871827,0.24573098,0.38555077
2018-08-18,,18-19,Sp Lisbon,Setubal,1.0,1.0,H,0.46043518,0.22862661,0.31093824
2018-08-19,,18-19,Belenenses,Porto,0.0,1.0,A,0.20748411,0.17155379,0.6209621
2018-08-19,,18-19,Nacional,Moreirense,0.0,1.0,A,0.46773645,0.23938636,0.29287714
2018-08-19,,18-19,Rio Ave,Maritimo,2.0,0.0,H,0.42606214,0.16996881,0.40396902
2018-08-19,,18-19,Santa Clara,Sp Braga,0.0,3.0,D,0.2733358,0.16325761,0.5634066
2018-08-20,,18-19,Guimaraes,Feirense,0.0,0.0,A,0.37904742,0.15155493,0.4693977
2018-08-24,,18-19,Maritimo,Chaves,0.0,1.0,H,0.40075567,0.34090477,0.25833952
2018-08-25,,18-19,Benfica,Sp Lisbon,0.0,0.0,D,0.39198437,0.2879518,0.3200639
2018-08-25,,18-19,Portimonense,Santa Clara,0.0,1.0,D,0.3979612,0.24455601,0.35748273
2018-08-25,,18-19,Porto,Guimaraes,2.0,0.0,A,0.8044664,0.096310146,0.09922341
2018-08-26,,18-19,Feirense,Boavista,0.0,1.0,D,0.65857923,0.17309119,0.16832955
2018-08-26,,18-19,Setubal,Nacional,0.0,1.0,A,0.39312845,0.41191608,0.19495544
2018-08-26,,18-19,Sp Braga,Aves,0.0,0.0,H,0.6256593,0.24108562,0.13325514
2018-08-26,,18-19,Tondela,Rio Ave,0.0,1.0,D,0.39940515,0.23160808,0.3689868
2018-08-27,,18-19,Moreirense,Belenenses,0.0,0.0,D,0.35737562,0.37013415,0.27249023
2018-08-31,,18-19,Chaves,Sp Braga,0.0,1.0,A,0.1372573,0.14231038,0.72043234
2018-08-31,,18-19,Guimaraes,Tondela,1.0,0.0,H,0.49267882,0.27860436,0.22871673
2018-09-01,,18-19,Belenenses,Setubal,0.0,0.0,D,0.37930453,0.32112673,0.29956877
2018-09-01,,18-19,Santa Clara,Boavista,1.0,1.0,H,0.43730387,0.2174389,0.34525722
2018-09-01,,18-19,Sp Lisbon,Feirense,0.0,0.0,H,0.5531702,0.1831032,0.2637266
2018-09-02,,18-19,Aves,Maritimo,0.0,1.0,A,0.36121204,0.18696772,0.45182022
2018-09-02,,18-19,Nacional,Benfica,0.0,2.0,A,0.18986179,0.17616616,0.63397205
2018-09-02,,18-19,Porto,Moreirense,2.0,0.0,H,0.65903777,0.19159237,0.14936994
2018-09-02,,18-19,Rio Ave,Portimonense,0.0,1.0,H,0.4580402,0.35122424,0.19073555
2018-09-21,,18-19,Boavista,Chaves,0.0,1.0,A,0.4079054,0.35822317,0.2338714
2018-09-22,,18-19,Maritimo,Belenenses,0.0,0.0,D,0.51164186,0.30504754,0.18331063
2018-09-22,,18-19,Santa Clara,Rio Ave,0.0,0.0,A,0.35590783,0.24340153,0.40069064
2018-09-22,,18-19,Setubal,Porto,0.0,1.0,A,0.119055696,0.14295164,0.7379927
2018-09-23,,18-19,Benfica,Aves,1.0,0.0,H,0.83726424,0.098802485,0.063933276
2018-09-23,,18-19,Feirense,Nacional,0.0,0.0,D,0.3320932,0.453344,0.21456283
2018-09-23,,18-19,Portimonense,Guimaraes,1.0,0.0,H,0.3993094,0.23625186,0.36443874
2018-09-23,,18-19,Tondela,Moreirense,1.0,0.0,H,0.47517347,0.26346347,0.261363
2018-09-24,,18-19,Sp Braga,Sp Lisbon,0.0,0.0,H,0.5113955,0.22376522,0.26483926
2018-09-27,,18-19,Chaves,Benfica,0.0,1.0,D,0.123210356,0.15437658,0.722413
2018-09-28,,18-19,Porto,Tondela,0.0,0.0,H,0.84602946,0.09553561,0.058434945
2018-09-29,,18-19,Moreirense,Feirense,0.0,0.0,H,0.29325378,0.25649354,0.4502527
2018-09-29,,18-19,Rio Ave,Boavista,2.0,0.0,H,0.67133677,0.21934001,0.10932322
2018-09-29,,18-19,Sp Lisbon,Maritimo,2.0,0.0,H,0.60826695,0.18720898,0.20452407
2018-09-30,,18-19,Belenenses,Sp Braga,0.0,2.0,A,0.21191896,0.1842674,0.60381365
2018-09-30,,18-19,Guimaraes,Setubal,0.0,0.0,D,0.48406404,0.2963318,0.21960415
2018-09-30,,18-19,Nacional,Santa Clara,0.0,1.0,A,0.29099348,0.32771388,0.38129267
2018-10-01,,18-19,Aves,Portimonense,1.0,0.0,H,0.43796495,0.21431461,0.3477204
2018-10-05,,18-19,Feirense,Belenenses,0.0,0.0,D,0.33743483,0.38456327,0.27800187
2018-10-05,,18-19,Santa Clara,Chaves,0.0,0.0,H,0.35147652,0.38673005,0.26179338
2018-10-05,,18-19,Tondela,Nacional,0.0,0.0,D,0.3609774,0.3832766,0.25574595
2018-10-06,,18-19,Maritimo,Guimaraes,0.0,1.0,A,0.3185191,0.36772713,0.31375378
2018-10-06,,18-19,Setubal,Moreirense,1.0,0.0,H,0.4555504,0.28509408,0.25935552
2018-10-06,,18-19,Sp Braga,Rio Ave,1.0,1.0,D,0.61037654,0.23100297,0.15862048
2018-10-07,,18-19,Benfica,Porto,0.0,0.0,H,0.3802187,0.26873714,0.35104418
2018-10-07,,18-19,Boavista,Aves,0.0,0.0,H,0.45061785,0.276254,0.2731281
2018-10-07,,18-19,Portimonense,Sp Lisbon,2.0,0.0,H,0.32045865,0.19892694,0.4806144
2018-10-26,,18-19,Guimaraes,Sp Braga,1.0,1.0,D,0.2100215,0.1902824,0.5996961
2018-10-26,,18-19,Nacional,Portimonense,0.0,1.0,A,0.42763513,0.2668195,0.30554533
2018-10-27,,18-19,Aves,Santa Clara,0.0,2.0,A,0.2762537,0.21377335,0.50997293
2018-10-27,,18-19,Belenenses,Benfica,2.0,0.0,H,0.14565876,0.15520102,0.6991402
2018-10-27,,18-19,Rio Ave,Chaves,0.0,0.0,H,0.6837295,0.21106942,0.10520099
2018-10-28,,18-19,Moreirense,Maritimo,0.0,0.0,H,0.40778354,0.31472364,0.27749285
2018-10-28,,18-19,Porto,Feirense,1.0,0.0,H,0.79788977,0.09702033,0.10508986
2018-10-28,,18-19,Sp Lisbon,Boavista,1.0,0.0,H,0.6560729,0.20492129,0.13900578
2018-10-28,,18-19,Tondela,Setubal,0.0,1.0,A,0.35981998,0.2652277,0.37495235
2018-11-02,,18-19,Benfica,Moreirense,1.0,3.0,A,0.7780184,0.112053804,0.10992779
2018-11-03,,18-19,Boavista,Guimaraes,0.0,0.0,D,0.35829863,0.28011337,0.361588
2018-11-03,,18-19,Maritimo,Porto,0.0,0.0,A,0.115439884,0.13975295,0.7448071
2018-11-03,,18-19,Portimonense,Belenenses,0.0,0.0,D,0.32491514,0.3826584,0.29242644
2018-11-04,,18-19,Feirense,Tondela,1.0,1.0,A,0.3700834,0.32298952,0.30692706
2018-11-04,,18-19,Santa Clara,Sp Lisbon,1.0,0.0,A,0.34692323,0.27002442,0.38305235
2018-11-04,,18-19,Sp Braga,Setubal,2.0,1.0,H,0.7658902,0.11097514,0.123134695
2018-11-05,,18-19,Chaves,Aves,0.0,1.0,A,0.41706586,0.29156956,0.2913646
2018-11-05,,18-19,Rio Ave,Nacional,2.0,1.0,D,0.6104447,0.29845458,0.091100715
2018-11-09,,18-19,Moreirense,Portimonense,1.0,0.0,H,0.41348466,0.30118632,0.285329
2018-11-09,,18-19,Setubal,Feirense,1.0,1.0,H,0.38452464,0.30371693,0.31175843
2018-11-10,,18-19,Aves,Rio Ave,2.0,0.0,H,0.23909439,0.21364443,0.5472612
2018-11-10,,18-19,Belenenses,Boavista,0.0,0.0,D,0.43320662,0.3171176,0.2496757
2018-11-10,,18-19,Nacional,Maritimo,0.0,0.0,H,0.466378,0.23936974,0.29425225
2018-11-10,,18-19,Porto,Sp Braga,0.0,0.0,H,0.60548294,0.21391866,0.18059842
2018-11-11,,18-19,Guimaraes,Santa Clara,1.0,0.0,H,0.5383341,0.2222325,0.23943344
2018-11-11,,18-19,Sp Lisbon,Chaves,1.0,0.0,H,0.8190502,0.11604251,0.06490729
2018-11-11,,18-19,Tondela,Benfica,1.0,1.0,A,0.36802372,0.22206433,0.40991196
2018-11-30,,18-19,Santa Clara,Belenenses,1.0,1.0,A,0.3797922,0.2881106,0.3320972
2018-12-01,,18-19,Benfica,Feirense,0.0,0.0,H,0.7988861,0.10871393,0.09239992
2018-12-01,,18-19,Maritimo,Setubal,0.0,0.0,A,0.31147334,0.2981997,0.390327
2018-12-01,,18-19,Sp Braga,Moreirense,2.0,0.0,H,0.6728893,0.15465866,0.17245208
2018-12-02,,18-19,Aves,Nacional,1.0,1.0,A,0.36608762,0.2728,0.36111236
2018-12-02,,18-19,Boavista,Porto,0.0,0.0,A,0.12240361,0.15942559,0.7181708
2018-12-02,,18-19,Chaves,Guimaraes,0.0,1.0,A,0.308559,0.25428784,0.4371532
2018-12-02,,18-19,Portimonense,Tondela,3.0,1.0,H,0.41066158,0.28657487,0.30276352
2018-12-03,,18-19,Rio Ave,Sp Lisbon,1.0,2.0,A,0.38649535,0.23980893,0.37369576
2018-12-07,,18-19,Porto,Portimonense,1.0,1.0,H,0.81409776,0.11488583,0.07101641
2018-12-08,,18-19,Belenenses,Chaves,1.0,0.0,H,0.49256265,0.2460898,0.26134756
2018-12-08,,18-19,Setubal,Benfica,0.0,1.0,A,0.18295178,0.21356857,0.6034797
2018-12-08,,18-19,Tondela,Sp Braga,0.0,1.0,A,0.17617421,0.18154085,0.642285
2018-12-09,,18-19,Guimaraes,Rio Ave,2.0,1.0,H,0.5898887,0.19806607,0.21204525
2018-12-09,,18-19,Moreirense,Santa Clara,0.0,0.0,A,0.4130986,0.28346488,0.30343652
2018-12-09,,18-19,Nacional,Boavista,0.0,0.0,D,0.41644606,0.26321474,0.3203392
2018-12-09,,18-19,Sp Lisbon,Aves,2.0,1.0,H,0.8406118,0.102215156,0.0571731
2018-12-10,,18-19,Feirense,Maritimo,0.0,0.0,D,0.4075251,0.2926985,0.2997764
2018-12-14,,18-19,Portimonense,Setubal,2.0,0.0,H,0.3272498,0.31869185,0.35405838
2018-12-14,,18-19,Sp Braga,Feirense,2.0,0.0,H,0.7663206,0.14985782,0.08382157
2018-12-15,,18-19,Aves,Guimaraes,1.0,1.0,D,0.289589,0.2425021,0.4679089
2018-12-15,,18-19,Boavista,Tondela,2.0,0.0,H,0.44864672,0.26755345,0.28379986
2018-12-15,,18-19,Chaves,Moreirense,0.0,0.0,A,0.45583957,0.24889836,0.2952621
2018-12-15,,18-19,Santa Clara,Porto,1.0,1.0,A,0.1086183,0.15688929,0.73449236
2018-12-16,,18-19,Maritimo,Benfica,0.0,1.0,A,0.11176055,0.13623868,0.7520008
2018-12-16,,18-19,Rio Ave,Belenenses,1.0,0.0,D,0.39227292,0.30518234,0.3025447
2018-12-16,,18-19,Sp Lisbon,Nacional,1.0,2.0,H,0.8489722,0.09586792,0.055159815
2018-12-22,,18-19,Belenenses,Aves,2.0,2.0,H,0.4813446,0.2670169,0.25163844
2018-12-22,,18-19,Feirense,Portimonense,0.0,0.0,A,0.37149227,0.2332576,0.3952501
2018-12-22,,18-19,Moreirense,Boavista,2.0,1.0,H,0.4381403,0.29605874,0.26580095
2018-12-22,,18-19,Setubal,Santa Clara,0.0,1.0,A,0.32504058,0.29192156,0.38303784
2018-12-22,,18-19,Tondela,Maritimo,1.0,1.0,H,0.50962377,0.24235928,0.24801698
2018-12-23,,18-19,Benfica,Sp Braga,2.0,0.0,H,0.49728057,0.20509104,0.29762843
2018-12-23,,18-19,Guimaraes,Sp Lisbon,1.0,0.0,H,0.38746578,0.23400101,0.37853324
2018-12-23,,18-19,Nacional,Chaves,1.0,0.0,H,0.44973594,0.25813022,0.29213384
2018-12-23,,18-19,Porto,Rio Ave,2.0,1.0,H,0.85165966,0.08951652,0.058823816
2019-01-02,,18-19,Boavista,Setubal,0.0,0.0,H,0.437041,0.26781678,0.2951422
2019-01-02,,18-19,Nacional,Guimaraes,1.0,0.0,H,0.29384193,0.26585966,0.44029844
2019-01-02,,18-19,Portimonense,Benfica,2.0,0.0,H,0.15002322,0.17007512,0.67990166
2019-01-02,,18-19,Rio Ave,Moreirense,1.0,0.0,A,0.39386907,0.30642414,0.29970676
2019-01-02,,18-19,Santa Clara,Tondela,0.0,0.0,A,0.38450962,0.3456847,0.26980567
2019-01-02,,18-19,Sp Braga,Maritimo,2.0,0.0,H,0.7953222,0.11059293,0.09408491
2019-01-03,,18-19,Aves,Porto,0.0,1.0,A,0.10638858,0.159418,0.73419344
2019-01-03,,18-19,Chaves,Feirense,0.0,0.0,D,0.4911313,0.22601984,0.28284886
2019-01-03,,18-19,Sp Lisbon,Belenenses,0.0,0.0,H,0.731585,0.11474516,0.15366982
2019-01-05,,18-19,Maritimo,Portimonense,1.0,0.0,H,0.49215624,0.25232825,0.25551558
2019-01-06,,18-19,Belenenses,Guimaraes,1.0,0.0,H,0.40548015,0.2804062,0.31411362
2019-01-06,,18-19,Benfica,Rio Ave,2.0,2.0,H,0.76886845,0.113549896,0.11758164
2019-01-06,,18-19,Feirense,Santa Clara,0.0,1.0,D,0.31277645,0.28913584,0.39808768
2019-01-06,,18-19,Setubal,Chaves,0.0,0.0,D,0.42023245,0.31766513,0.26210237
2019-01-06,,18-19,Sp Braga,Boavista,1.0,0.0,H,0.8218055,0.114275545,0.06391896
2019-01-07,,18-19,Moreirense,Aves,0.0,0.0,H,0.55368453,0.3119083,0.13440715
2019-01-07,,18-19,Porto,Nacional,2.0,1.0,H,0.85749686,0.09013006,0.052373096
2019-01-07,,18-19,Tondela,Sp Lisbon,1.0,0.0,H,0.12816009,0.16000332,0.71183664
2019-01-10,,18-19,Portimonense,Sp Braga,1.0,0.0,D,0.2051931,0.2754408,0.5193661
2019-01-11,,18-19,Aves,Feirense,1.0,0.0,D,0.42758137,0.23181666,0.34060192
2019-01-11,,18-19,Guimaraes,Moreirense,0.0,0.0,H,0.599987,0.2191686,0.18084443
2019-01-11,,18-19,Santa Clara,Benfica,0.0,1.0,A,0.14793818,0.15304595,0.6990159
2019-01-12,,18-19,Boavista,Maritimo,0.0,0.0,A,0.41015697,0.29467306,0.29516998
2019-01-12,,18-19,Sp Lisbon,Porto,0.0,0.0,D,0.33386746,0.24905361,0.417079
2019-01-13,,18-19,Chaves,Tondela,1.0,0.0,H,0.44794822,0.25639325,0.29565853
2019-01-13,,18-19,Nacional,Belenenses,0.0,0.0,A,0.30327526,0.284499,0.41222575
2019-01-13,,18-19,Rio Ave,Setubal,1.0,0.0,D,0.41201302,0.316893,0.27109396
2019-01-18,,18-19,Chaves,Porto,0.0,2.0,A,0.09361463,0.13263507,0.77375025
2019-01-18,,18-19,Guimaraes,Benfica,0.0,0.0,A,0.29792607,0.22569974,0.47637418
2019-01-18,,18-19,Nacional,Sp Braga,0.0,0.0,A,0.14653568,0.20398046,0.64948386
2019-01-19,,18-19,Belenenses,Tondela,1.0,2.0,D,0.59891117,0.2566386,0.14445025
2019-01-19,,18-19,Santa Clara,Maritimo,0.0,1.0,A,0.4234496,0.31054974,0.26600066
2019-01-19,,18-19,Sp Lisbon,Moreirense,2.0,1.0,H,0.6959328,0.14688614,0.157181
2019-01-20,,18-19,Aves,Setubal,1.0,0.0,H,0.38078025,0.22476234,0.39445743
2019-01-20,,18-19,Boavista,Portimonense,0.0,1.0,A,0.42368966,0.26911783,0.3071925
2019-01-20,,18-19,Rio Ave,Feirense,0.0,0.0,D,0.43518513,0.30361494,0.26119995
2019-01-28,,18-19,Feirense,Guimaraes,1.0,2.0,A,0.28561273,0.28685838,0.42752892
2019-01-28,,18-19,Maritimo,Rio Ave,0.0,0.0,A,0.3708945,0.26058954,0.36851603
2019-01-28,,18-19,Moreirense,Nacional,1.0,0.0,H,0.4418955,0.30000776,0.25809672
2019-01-28,,18-19,Tondela,Aves,0.0,0.0,A,0.43597263,0.29832056,0.2657068
2019-01-29,,18-19,Benfica,Boavista,2.0,1.0,H,0.8405518,0.10613663,0.053311534
2019-01-29,,18-19,Portimonense,Chaves,0.0,1.0,A,0.36203873,0.33871198,0.2992493
2019-01-29,,18-19,Sp Braga,Santa Clara,0.0,0.0,H,0.81787837,0.11850807,0.06361352
2019-01-30,,18-19,Porto,Belenenses,2.0,0.0,H,0.8441241,0.095320456,0.060555443
2019-01-30,,18-19,Setubal,Sp Lisbon,1.0,0.0,D,0.1889024,0.24626674,0.5648309
2019-02-01,,18-19,Rio Ave,Tondela,1.0,1.0,D,0.36140496,0.3295501,0.30904493
2019-02-02,,18-19,Aves,Sp Braga,0.0,0.0,A,0.11948187,0.15973882,0.72077936
2019-02-02,,18-19,Boavista,Feirense,0.0,0.0,H,0.44889265,0.28911084,0.26199654
2019-02-02,,18-19,Chaves,Maritimo,0.0,0.0,H,0.4402961,0.2507155,0.30898836
2019-02-03,,18-19,Guimaraes,Porto,0.0,0.0,D,0.19024584,0.20422557,0.6055286
2019-02-03,,18-19,Nacional,Setubal,0.0,0.0,D,0.41128027,0.32740816,0.26131153
2019-02-03,,18-19,Santa Clara,Portimonense,1.0,1.0,H,0.44083896,0.2756937,0.2834673
2019-02-03,,18-19,Sp Lisbon,Benfica,1.0,2.0,A,0.3894761,0.23021066,0.38031322
2019-02-04,,18-19,Belenenses,Moreirense,0.0,0.0,A,0.40477294,0.29511386,0.30011317
2019-02-08,,18-19,Moreirense,Porto,0.0,0.0,D,0.15669908,0.21228132,0.6310196
2019-02-09,,18-19,Maritimo,Aves,0.0,1.0,A,0.40276328,0.30481598,0.29242072
2019-02-09,,18-19,Portimonense,Rio Ave,0.0,1.0,A,0.34835386,0.31692863,0.33471754
2019-02-09,,18-19,Tondela,Guimaraes,0.0,0.0,H,0.39070085,0.24022189,0.36907724
2019-02-10,,18-19,Benfica,Nacional,3.0,0.0,H,0.8528254,0.09308468,0.05408998
2019-02-10,,18-19,Boavista,Santa Clara,0.0,0.0,H,0.41976714,0.29787987,0.28235292
2019-02-10,,18-19,Feirense,Sp Lisbon,0.0,1.0,A,0.21100612,0.23312007,0.5558738
2019-02-10,,18-19,Sp Braga,Chaves,0.0,0.0,H,0.82719827,0.11502544,0.05777631
2019-02-11,,18-19,Setubal,Belenenses,0.0,0.0,D,0.360103,0.28833693,0.35156012
2019-02-15,,18-19,Rio Ave,Santa Clara,1.0,1.0,A,0.31582853,0.28336897,0.4008025
2019-02-16,,18-19,Guimaraes,Portimonense,1.0,0.0,H,0.54138285,0.25352082,0.20509632
2019-02-16,,18-19,Nacional,Feirense,1.0,0.0,H,0.49216715,0.25550014,0.2523327
2019-02-16,,18-19,Porto,Setubal,1.0,0.0,H,0.82633334,0.09331148,0.080355205
2019-02-17,,18-19,Belenenses,Maritimo,0.0,0.0,A,0.4415595,0.3055866,0.25285384
2019-02-17,,18-19,Chaves,Boavista,1.0,0.0,D,0.41925707,0.29368368,0.28705925
2019-02-17,,18-19,Moreirense,Tondela,1.0,0.0,H,0.47430256,0.2552593,0.2704381
2019-02-17,,18-19,Sp Lisbon,Sp Braga,1.0,0.0,H,0.51576906,0.18632412,0.29790685
2019-02-18,,18-19,Aves,Benfica,0.0,2.0,A,0.09611413,0.1445315,0.75935435
2019-02-22,,18-19,Sp Braga,Belenenses,0.0,1.0,A,0.7602115,0.11389695,0.12589152
2019-02-22,,18-19,Tondela,Porto,0.0,1.0,A,0.09938364,0.13815343,0.7624629
2019-02-23,,18-19,Feirense,Moreirense,0.0,2.0,A,0.3219023,0.26900378,0.40909395
2019-02-23,,18-19,Portimonense,Aves,0.0,1.0,D,0.43946326,0.30951008,0.25102672
2019-02-23,,18-19,Setubal,Guimaraes,0.0,1.0,D,0.3756496,0.2649878,0.3593626
2019-02-24,,18-19,Boavista,Rio Ave,1.0,0.0,H,0.4064332,0.2989516,0.29461518
2019-02-24,,18-19,Santa Clara,Nacional,0.0,0.0,H,0.45527202,0.27282965,0.2718983
2019-02-25,,18-19,Benfica,Chaves,3.0,0.0,H,0.8528254,0.09308468,0.05408998
2019-02-25,,18-19,Maritimo,Sp Lisbon,0.0,0.0,D,0.18948518,0.24804537,0.5624694
2019-03-01,,18-19,Aves,Boavista,0.0,0.0,H,0.38532344,0.23403335,0.38064322
2019-03-02,,18-19,Moreirense,Setubal,1.0,1.0,D,0.5698032,0.2691773,0.16101952
2019-03-02,,18-19,Nacional,Tondela,1.0,1.0,H,0.37957096,0.34800023,0.27242875
2019-03-02,,18-19,Porto,Benfica,1.0,1.0,A,0.3684425,0.2608885,0.370669
2019-03-03,,18-19,Belenenses,Feirense,2.0,0.0,H,0.54007995,0.2672472,0.19267283
2019-03-03,,18-19,Chaves,Santa Clara,0.0,0.0,D,0.31812796,0.3166013,0.36527073
2019-03-03,,18-19,Rio Ave,Sp Braga,0.0,0.0,A,0.22064967,0.29177734,0.48757303
2019-03-03,,18-19,Sp Lisbon,Portimonense,2.0,1.0,H,0.7624834,0.111303,0.12621354
2019-03-04,,18-19,Guimaraes,Maritimo,0.0,0.0,H,0.5896366,0.21728915,0.19307421
2019-03-08,,18-19,Chaves,Rio Ave,0.0,1.0,D,0.4288164,0.3068759,0.26430768
2019-03-09,,18-19,Boavista,Sp Lisbon,1.0,1.0,A,0.17958708,0.22800726,0.5924057
2019-03-09,,18-19,Maritimo,Moreirense,1.0,2.0,H,0.40971708,0.29021147,0.30007145
2019-03-09,,18-19,Sp Braga,Guimaraes,1.0,0.0,H,0.55865794,0.19644164,0.24490045
2019-03-10,,18-19,Feirense,Porto,1.0,2.0,A,0.115057945,0.14138857,0.7435535
2019-03-10,,18-19,Portimonense,Nacional,3.0,0.0,H,0.55210835,0.24296173,0.20492989
2019-03-10,,18-19,Santa Clara,Aves,0.0,0.0,D,0.3849564,0.34164923,0.27339438
2019-03-10,,18-19,Setubal,Tondela,0.0,0.0,D,0.42455724,0.2925464,0.28289643
2019-03-11,,18-19,Benfica,Belenenses,0.0,0.0,D,0.8219389,0.1114839,0.06657722
2019-03-15,,18-19,Sp Lisbon,Santa Clara,0.0,0.0,H,0.782032,0.12648422,0.09148375
